episode_index,task_index,jerk_score_ep,act_state_agree,act_lag,act_lag_gain,goal_dist,z_jerk,z_agree,z_goal,flag_noise,flag_misaligned,flag_label,truth
376,6,0.07399525,0.96633714,1,0.004105578,0.01042676,0.9646040201187134,0.5003598,-0.7167396545410156,False,False,False,clean
377,8,0.08384747,0.87201893,1,0.008118336,0.00774163,-0.8292109966278076,-2.252964,-1.7471877336502075,False,False,False,clean
378,7,0.119249575,0.9364711,1,0.0077913925,0.0107162,-0.7809175848960876,-0.3714854,-0.00366009259596467,False,False,False,clean
379,10,0.14058673,0.9522487,1,0.017538052,0.013437688,-1.9878686666488647,0.0890917,-0.42516547441482544,False,False,False,clean
380,11,0.09311406,0.906994,1,0.0250541,0.01802373,-0.7750204205513,-1.2319773,0.6345319747924805,False,False,False,clean
381,11,0.101224996,0.5804226,7,0.323198,0.020054042,-0.187301367521286,-10.765203,0.9543423056602478,False,True,False,misaligned
382,12,0.55664104,0.87095773,1,0.016992202,0.015212417,39.78992462158203,-2.2839425,-0.564521074295044,True,False,False,action_noise
383,12,0.1386689,0.9135239,1,0.008376617,0.016336203,-0.09989079087972641,-1.0413566,-0.37984421849250793,False,False,False,clean
384,13,0.14310268,0.93807566,1,0.013079479,0.0140711665,-0.6412155628204346,-0.3246454,-0.022584468126296997,False,False,False,clean
385,14,0.15396428,0.58831406,7,0.38066053,0.011565864,0.7387435436248779,-10.534837,-0.955618143081665,False,True,False,misaligned
386,15,0.5951825,0.77204245,1,5.126987e-05,0.01099956,27.67739486694336,-5.1714635,-0.5570138692855835,True,False,False,action_noise
387,12,0.14066468,0.9259483,1,0.014732908,0.022326231,0.09058020263910294,-0.678665,0.6045242547988892,False,False,False,clean
388,16,0.12990476,0.8755949,1,0.0072108232,0.00803417,0.6844105124473572,-2.1485746,-0.8715969324111938,False,False,False,clean
389,14,0.12708648,0.9047825,0,0.0,0.016877651,-0.321748286485672,-1.2965354,0.2284841537475586,False,False,False,clean
390,16,0.12828705,0.88428956,1,0.0096207885,0.016279757,0.6080302000045776,-1.8947616,0.8534163236618042,False,False,False,clean
391,13,0.16268253,0.95057,1,0.012808778,0.02194637,0.22485968470573425,0.04008718,1.52993905544281,False,False,False,clean
392,17,0.15039529,0.97102433,1,0.012418078,0.012016892,-0.008476143702864647,0.6371876,0.2880063056945801,False,False,False,clean
393,13,0.157599,0.96466106,1,0.010079009,0.0133847,0.0,0.45143184,-0.15791502594947815,False,False,False,clean
394,17,0.13071911,0.9792747,1,0.0057717883,0.0068411827,-1.2131140232086182,0.8780308,-1.02827787399292,False,False,False,clean
395,17,0.1532761,0.9770685,1,0.008108707,0.012423515,0.16789625585079193,0.81362754,0.39141845703125,False,False,False,clean
396,14,0.11004899,0.9670462,1,0.008378656,0.015958846,-0.9939801692962646,0.5210585,0.023664241656661034,False,False,False,clean
397,14,0.5811226,0.8554222,0,0.0,0.022223294,17.59271812438965,-2.7374537,1.4201334714889526,True,False,False,action_noise
398,18,0.14409107,0.9668795,1,0.014324238,0.015833616,-0.6813172101974487,0.5161918,0.2620687186717987,False,False,False,clean
399,19,0.08114889,0.5560598,0,0.0,0.020057082,-1.1515105962753296,-11.476399,0.5121421813964844,False,False,False,clean
400,12,0.08701475,0.81224763,0,0.0,0.057613254,-5.02958345413208,-3.9977994,6.403400421142578,False,False,True,label_swap
401,17,0.15066965,0.9777793,1,0.010410236,0.014450133,0.008321053348481655,0.8343784,0.906826913356781,False,False,False,clean
402,18,0.17476948,0.96096003,1,0.015107678,0.012825131,1.0237009525299072,0.34339184,-0.32234662771224976,False,False,False,clean
403,11,0.11361986,0.9134095,1,0.01730379,0.007350266,0.7108315229415894,-1.0446973,-1.0467280149459839,False,False,False,clean
404,14,0.104635164,0.9310641,0,0.0,0.012448311,-1.2075881958007812,-0.52932507,-0.7589033246040344,False,False,False,clean
405,17,0.08145187,0.45287338,1,0.007200488,0.064257324,-4.229410171508789,-14.488602,13.573768615722656,False,False,True,label_swap
406,16,0.10799746,0.8053496,0,0.0,0.009120941,-0.3499414026737213,-4.1991663,-0.6442395448684692,False,False,False,clean
407,11,0.10352521,0.902819,1,0.016666565,0.012263775,-0.020627887919545174,-1.3538536,-0.27276313304901123,False,False,False,clean
408,11,0.10416149,0.9361665,1,0.011401452,0.020136297,0.025477537885308266,-0.38037667,0.9672988653182983,False,False,False,clean
409,12,0.59315914,0.86466986,1,0.0037325507,0.017441392,43.27508544921875,-2.467497,-0.19822345674037933,True,False,False,action_noise
410,19,0.11336286,0.5535813,0,0.0,0.009545922,0.4653664529323578,-11.548751,-0.8977779150009155,False,False,False,clean
411,15,0.13779515,0.7907107,0,0.0,0.015842915,1.8563083410263062,-4.626503,0.6658822894096375,False,False,False,clean
412,16,0.12311976,0.80509764,1,0.0025491477,0.011643767,0.36405685544013977,-4.206521,-0.11645317077636719,False,False,False,clean
413,13,0.15506175,0.9613886,1,0.017586492,0.01319778,-0.11223012953996658,0.35590222,-0.19476459920406342,False,False,False,clean
414,12,0.13281736,0.9475506,1,0.013774553,0.018707275,-0.6583411693572998,-0.0480545,0.009804896079003811,False,False,False,clean
415,17,0.15841186,0.9780342,1,0.0117788,0.008224487,0.48232370615005493,0.8418185,-0.6764764189720154,False,False,False,clean
416,19,0.13268754,0.93316925,1,0.015189677,0.09335405,1.4353065490722656,-0.4678728,10.343870162963867,False,False,True,label_swap
417,11,0.14915898,0.9392538,0,0.0,0.033757687,3.2860004901885986,-0.29025316,3.1129095554351807,True,False,True,label_swap
418,16,0.10292894,0.8438173,1,0.0035725557,0.008385658,-0.5892515182495117,-3.0762224,-0.7980639338493347,False,False,False,clean
419,14,0.11542749,0.69045335,7,0.25094056,0.017804205,-0.7817658185958862,-7.5532007,0.43503138422966003,False,True,False,misaligned
420,15,0.6223214,0.7452314,1,0.0039247265,0.0140814185,29.2094783782959,-5.9541283,0.22112300992012024,True,False,False,action_noise
421,19,0.09417541,0.6393614,6,0.16022958,0.024122238,-0.49768614768981934,-9.04467,1.0574240684509277,False,True,False,misaligned
422,19,0.19548646,0.94862264,1,0.020169085,0.06568605,4.587296962738037,-0.016759394,6.632607936859131,True,False,True,label_swap
423,14,0.13891071,0.94545126,1,0.0037652806,0.014429271,0.14478924870491028,-0.109338,-0.31730809807777405,False,False,False,clean
424,17,0.17108124,0.9739462,1,0.010723323,0.008240104,1.2579834461212158,0.7224827,-0.6725048422813416,False,False,False,clean
425,15,0.10491303,0.75757545,0,0.0,0.022164464,0.0,-5.593782,2.262007236480713,False,False,False,clean
426,10,0.19728327,0.37200174,7,0.5854041,0.012097001,1.0853846073150635,-16.849396,-0.6412303447723389,False,True,False,misaligned
427,14,0.15428571,0.8946893,1,0.0061157043,0.009297729,0.7514260411262512,-1.5911733,-1.4612303972244263,False,False,False,clean
428,11,0.09198833,0.8929416,2,0.026944224,0.008383632,-0.856590986251831,-1.6421927,-0.8839545845985413,False,False,False,clean
429,14,0.11826766,0.90164626,1,0.011394667,0.017129302,-0.6697037220001221,-1.3880874,0.28458210825920105,False,False,False,label_swap
430,14,0.15184522,0.95520675,1,0.0029692922,0.012826979,0.6551336646080017,0.17544295,-0.6744906902313232,False,False,False,clean
431,10,0.14700302,0.92078614,1,0.017238144,0.017857254,-1.6400716304779053,-0.8293586,0.2870906591415405,False,False,False,clean
432,14,0.113478705,0.9617024,1,0.011854407,0.01585269,-0.8586570620536804,0.3650632,0.0,False,False,False,clean
433,10,0.59189236,0.81841046,2,0.027160384,0.020234823,22.475292205810547,-3.8178952,0.6702592372894287,True,False,False,action_noise
434,13,0.15963276,0.9538884,1,0.01646559,0.019786596,0.0899590328335762,0.13695829,1.1041595935821533,False,False,False,clean
435,16,0.12512141,0.8886926,1,0.002832698,0.011134148,0.45856502652168274,-1.7662282,-0.22306784987449646,False,False,False,clean
436,10,0.11996938,0.9252908,0,0.0,0.086689115,-3.105438470840454,-0.69785863,11.38001823425293,False,False,True,label_swap
437,19,0.09140577,0.6969162,1,0.0055231196,0.013971269,-0.6366994380950928,-7.3645377,-0.30418160557746887,False,False,False,clean
438,18,0.6441226,0.8849062,1,0.019210875,0.012767553,27.109006881713867,-1.8767616,-0.3335314989089966,True,False,False,action_noise
439,13,0.20070313,0.96430826,1,0.017697975,0.021355748,1.9066236019134521,0.44113293,1.4135032892227173,False,False,False,clean
440,16,0.11814076,0.88128537,1,0.004728866,0.007492721,0.12897369265556335,-1.9824595,-0.9848703145980835,False,False,False,clean
441,16,0.11636826,0.8769122,0,0.0,0.013948441,0.0452851802110672,-2.1101213,0.3656946122646332,False,False,False,clean
442,15,0.10207043,0.85119885,1,0.007833612,0.006587863,-0.16047482192516327,-2.860741,-1.6709212064743042,False,False,False,clean
443,19,0.5762692,0.6732287,1,0.0012125736,0.011613488,23.699466705322266,-8.056021,-0.6204438209533691,True,False,False,action_noise
444,10,0.14120536,0.96758604,1,0.011689358,0.06922114,-1.9543360471725464,0.5368174,8.5648832321167,False,False,True,label_swap
445,17,0.1626028,0.97774905,1,0.009507923,0.009452581,0.7389060854911804,0.83349454,-0.3641481101512909,False,False,False,clean
446,18,0.14840357,0.60053885,7,0.3619114,0.009574294,-0.44164079427719116,-10.177972,-0.9538403153419495,False,True,False,misaligned
447,10,0.1831131,0.92783594,1,0.028566912,0.016445875,0.3172861635684967,-0.62356186,0.059633247554302216,False,False,False,clean
448,10,0.16102873,0.4532543,7,0.496983,0.011667252,-0.8798040151596069,-14.477482,-0.7104886770248413,False,True,False,misaligned
449,12,0.13662435,0.9385133,1,0.005937755,0.010926664,-0.2950149476528168,-0.31187055,-1.2688182592391968,False,False,False,clean
450,16,0.07802213,0.67233205,7,0.28968674,0.010622561,-1.7652249336242676,-8.082195,-0.33009403944015503,False,True,False,misaligned
451,10,0.17321427,0.9513565,1,0.017685896,0.014417946,-0.21928280591964722,0.06304608,-0.26718729734420776,False,False,False,clean
452,18,0.6369619,0.9024593,1,0.021228764,0.008816361,26.71103286743164,-1.3643525,-1.1010730266571045,True,False,False,action_noise
453,16,0.119218476,0.8772684,0,0.0,0.0062695146,0.17985813319683075,-2.099723,-1.2407705783843994,False,False,False,clean
454,16,0.12857142,0.9646933,1,0.011582917,0.04525137,0.6214568614959717,0.45237315,6.914405345916748,False,False,True,label_swap
455,17,0.15090226,0.97871524,1,0.011122785,0.016623616,0.022561997175216675,0.86169946,1.459586262702942,False,False,False,clean
456,18,0.15244898,0.961832,1,0.017034203,0.025238037,-0.21680834889411926,0.36884588,2.088931083679199,False,False,False,clean
457,13,0.65097123,0.82938623,1,0.018179912,0.007587552,21.823318481445312,-3.4974918,-1.3007689714431763,True,False,False,action_noise
458,18,0.17628531,0.9553421,1,0.001149099,0.012445211,1.107946753501892,0.17939442,-0.3961482644081116,False,False,False,clean
459,10,0.19256376,0.95727247,1,0.020764662,0.016301692,0.8295620679855347,0.2357451,0.03639664500951767,False,False,False,clean
460,16,0.08759487,0.9107179,1,0.0050268015,0.009365022,-1.3132487535476685,-1.1232692,-0.5931767225265503,False,False,False,clean
461,15,0.11658637,0.88587105,0,0.0,0.0071125627,0.659000039100647,-1.8485949,-1.5384399890899658,False,False,False,clean
462,12,0.11673995,0.9392643,1,0.0083067035,0.014862239,-2.1927130222320557,-0.2899469,-0.6220672726631165,False,False,False,clean
463,18,0.120157346,0.60731417,2,0.024128418,0.08781338,-2.0114850997924805,-9.980188,14.244547843933105,False,False,True,label_swap
464,13,0.15820238,0.5823536,7,0.37939456,0.014996409,0.02668919414281845,-10.708834,0.1598186045885086,False,True,False,misaligned
465,12,0.14417322,0.93848944,1,0.0047006733,0.018203497,0.42542290687561035,-0.31256652,-0.07298329472541809,False,False,False,clean
466,10,0.15875,0.94611037,1,0.021653997,0.015284181,-1.0033233165740967,-0.090097405,-0.12758517265319824,False,False,False,clean
467,11,0.11943862,0.90057385,1,0.018459357,0.011693478,1.1324596405029297,-1.419393,-0.3625950515270233,False,False,False,clean
468,14,0.14650619,0.9577468,0,0.0,0.015173078,0.44447681307792664,0.24959178,-0.1514989733695984,False,False,False,clean
469,19,0.11631505,0.61608475,0,0.0,0.01022774,0.6135420799255371,-9.724158,-0.806321918964386,False,False,False,clean
470,14,0.5834337,0.76250064,0,0.0,0.014356494,17.68390655517578,-5.4500065,-0.33353158831596375,True,False,False,action_noise
471,13,0.0818787,0.8206463,1,0.0028024015,0.06772035,-3.3493340015411377,-3.7526271,10.553855895996094,False,False,True,label_swap
472,15,0.085975714,0.77873147,0,0.0,0.0105342865,-1.069076657295227,-4.9761987,-0.6744906306266785,False,False,False,clean
473,19,0.12628937,0.71180594,0,0.0,0.009333611,1.1141709089279175,-6.929879,-0.9262564182281494,False,False,False,clean
474,18,0.54973286,0.92322606,0,0.0,0.011359692,21.863094329833984,-0.75813293,-0.6070166826248169,True,False,False,action_noise
475,14,0.6208588,0.87692755,0,0.0,0.015537381,19.160552978515625,-2.1096723,-0.0702885091304779,True,False,False,action_noise
476,14,0.5997385,0.8335278,0,0.0,0.009619534,18.327228546142578,-3.3765917,-1.3894935846328735,True,False,False,action_noise
477,12,0.0942971,0.9485654,1,0.0018424131,0.057038546,-4.334580898284912,-0.018429765,6.308956146240234,False,False,True,label_swap
478,10,0.110467434,0.84262294,1,0.0073759053,0.046607018,-3.6204946041107178,-3.1110878,4.920396327972412,False,False,True,label_swap
479,14,0.18764165,0.9546685,1,0.005807066,0.016733885,2.067519187927246,0.15973102,0.19643579423427582,False,False,False,clean
480,14,0.11750819,0.92864215,0,0.0,0.018883824,-0.699669599533081,-0.600027,0.675699770450592,False,False,False,clean
481,10,0.17657378,0.9607512,1,0.017116878,0.020136416,-0.03717944771051407,0.337295,0.6543999910354614,False,False,False,clean
482,14,0.14174302,0.9363849,0,0.0,0.010350227,0.2565409243106842,-0.3740014,-1.2266075611114502,False,False,False,clean
483,10,0.18217897,0.9408387,1,0.023666319,0.017756939,0.2666516602039337,-0.24398734,0.27092400193214417,False,False,False,clean
484,11,0.114061415,0.88607967,1,0.0028121276,0.008587539,0.7428269386291504,-1.8425051,-0.8518354892730713,False,False,False,clean
485,11,0.09395998,0.6691241,7,0.2821325,0.013374567,-0.713725209236145,-8.17584,-0.09779363125562668,False,True,False,misaligned
486,16,0.68379194,0.53548485,1,0.012506221,0.022881866,26.83616065979004,-12.07702,2.2346065044403076,True,False,False,action_noise
487,16,0.110789366,0.8794197,0,0.0,0.012200415,-0.21812181174755096,-2.0369225,0.0,False,False,False,clean
488,10,0.19234422,0.9510816,1,0.02212742,0.01063627,0.8176618814468384,0.055021342,-0.8766413927078247,False,False,False,clean
489,12,0.1367198,0.94810104,1,0.010883744,0.023809075,-0.28590628504753113,-0.031985875,0.8482067584991455,False,False,False,clean
490,19,0.109324604,0.6561485,1,0.015344666,0.010807633,0.26267895102500916,-8.554624,-0.7285375595092773,False,False,False,clean
491,13,0.18048549,0.93158644,1,0.013135781,0.0146766305,1.0123372077941895,-0.5140777,0.09677714854478836,False,False,False,clean
492,13,0.20529693,0.957789,1,0.016312206,0.014194846,2.109821081161499,0.25082368,0.0017978270770981908,False,False,False,clean
493,18,0.15868741,0.52861446,7,0.45741364,0.022254765,0.1299057900905609,-12.277578,1.509413480758667,False,True,False,misaligned
494,12,0.13622758,0.93084687,1,0.017949292,0.025279284,-0.3328815996646881,-0.5356673,1.0898127555847168,False,False,False,clean
495,18,0.15979426,0.9723022,1,0.013662766,0.03443104,0.19142098724842072,0.6744908,3.8747246265411377,False,False,True,label_swap
496,19,0.10300363,0.6681782,1,0.00047461657,0.018802643,-0.05458216369152069,-8.203454,0.34387728571891785,False,False,False,clean
497,14,0.09269113,0.5598215,0,0.0,0.118585706,-1.6788524389266968,-11.366588,22.90121841430664,False,False,True,label_swap
498,12,0.14207989,0.6130622,7,0.32241192,0.03965628,0.22564274072647095,-9.812392,3.4524497985839844,False,True,True,misaligned
499,16,0.08770161,0.87710196,0,0.0,0.0107916,-1.3082088232040405,-2.104581,-0.29473039507865906,False,False,False,clean
500,17,0.14896932,0.61887366,7,0.3688008,0.011065304,-0.09577832370996475,-9.642745,0.04599885269999504,False,True,False,misaligned
501,18,0.15966518,0.9505208,1,0.01073772,0.0099051595,0.1842474341392517,0.0386517,-0.8895678520202637,False,False,False,clean
502,11,0.11590022,0.88158464,1,0.021013798,0.010835946,0.8760668039321899,-1.9737232,-0.49767157435417175,False,False,False,clean
503,11,0.09794643,0.9538128,1,0.015483873,0.018277407,-0.42486679553985596,0.13475026,0.6744906306266785,False,False,False,clean
504,16,0.10680715,0.8547784,1,0.02022794,0.009718537,-0.40614190697669983,-2.756247,-0.5192197561264038,False,False,False,clean
505,18,0.15207791,0.9609989,1,0.010074276,0.02020055,-0.23743128776550293,0.34452632,1.1103706359863281,False,False,False,clean
506,15,0.09268668,0.73697245,0,0.0,0.016099095,-0.6902194619178772,-6.195222,0.7305652499198914,False,False,False,clean
507,10,0.17794557,0.940578,1,0.027855612,0.011878729,0.0371786393225193,-0.25159797,-0.6764070391654968,False,False,False,clean
508,13,0.1317129,0.96047074,1,0.010476688,0.012564063,-1.145019292831421,0.32910842,-0.31969594955444336,False,False,False,clean
509,11,0.10080903,0.9209244,1,0.018751647,0.016415358,-0.21744230389595032,-0.82532185,0.3811848759651184,False,False,False,clean
510,13,0.12055468,0.97587407,1,0.01065379,0.01846683,-1.6385804414749146,0.77876025,0.8439799547195435,False,False,False,clean
511,10,0.18852976,0.9514222,1,0.02008339,0.016634226,0.610897958278656,0.06496527,0.08998779952526093,False,False,False,clean
512,14,0.12935925,0.9087401,0,0.0,0.016364932,-0.23207376897335052,-1.1810049,0.11418893188238144,False,False,False,clean
513,10,0.16843806,0.39023638,7,0.52099836,0.011902511,-0.4781787395477295,-16.317093,-0.6725742816925049,False,True,False,misaligned
514,18,0.15888871,0.9684456,1,0.007562452,0.011022806,0.14109346270561218,0.5619095,-0.6724585890769958,False,False,False,clean
515,19,0.121405326,0.933619,1,0.0032896216,0.13318038,0.8690320253372192,-0.454743,15.685996055603027,False,False,True,label_swap
516,19,0.09272159,0.7059354,1,0.0011738561,0.023726583,-0.5706561803817749,-7.1012506,1.0043525695800781,False,False,False,clean
517,11,0.088411875,0.66566056,7,0.27908975,0.020656228,-1.115741491317749,-8.276949,1.0491973161697388,False,True,False,misaligned
518,13,0.15535714,0.9470636,1,0.013505862,0.017556012,-0.09916433691978455,-0.06227006,0.664420485496521,False,False,False,clean
519,19,0.59335214,0.74464643,1,0.00304484,0.013832033,24.556888580322266,-5.9712043,-0.32285815477371216,True,False,False,action_noise
520,18,0.11533453,0.9311203,1,0.01508034,0.04100883,-2.2795233726501465,-0.527686,5.1524977684021,False,False,True,label_swap
521,18,0.14875002,0.9822377,1,0.007407287,0.01295203,-0.42238596081733704,0.9645265,-0.29769590497016907,False,False,False,clean
522,10,0.20013396,0.9500358,1,0.014905365,0.021468282,1.2399075031280518,0.024493562,0.8690431714057922,False,False,False,clean
523,12,0.14033593,0.9284052,1,0.0017142919,0.0131854415,0.05920549854636192,-0.6069434,-0.8976230621337891,False,False,False,clean
524,17,0.6184351,0.89830387,1,0.013613632,0.007748127,28.646398544311523,-1.485658,-0.7976241707801819,True,False,False,action_noise
525,19,0.099136494,0.48837194,1,0.0029922551,0.014210463,-0.24868057668209076,-13.4523325,-0.27209725975990295,False,False,False,clean
526,12,0.14581661,0.9250152,1,0.0069002784,0.023797333,0.5822622776031494,-0.70590425,0.846277117729187,False,False,False,clean
527,13,0.1612864,0.93906796,1,0.0122763775,0.032627106,0.16310450434684753,-0.29567838,3.635547161102295,False,False,True,clean
528,14,0.13595623,0.6396339,6,0.31901568,0.013275683,0.028217045590281487,-9.0367155,-0.5744657516479492,False,True,False,misaligned
529,16,0.09400568,0.8434406,0,0.0,0.013957262,-1.010562539100647,-3.087219,0.3675401210784912,False,False,False,clean
530,17,0.14823113,0.9740444,1,0.011955849,0.015224934,-0.1409725695848465,0.7253484,1.1038738489151,False,False,False,clean
531,17,0.09253349,0.84536606,0,0.0,0.0549497,-3.5509581565856934,-3.0310109,11.206658363342285,False,False,True,label_swap
532,10,0.1731392,0.9632232,1,0.017571663,0.0121766925,-0.2233521193265915,0.40945852,-0.6283872723579407,False,False,False,clean
533,14,0.11814634,0.92257804,1,0.0019486955,0.013778925,-0.674490749835968,-0.7770499,-0.4622831344604492,False,False,False,clean
534,12,0.14502755,0.93495905,1,0.0070976024,0.016160369,0.5069570541381836,-0.41562498,-0.40873977541923523,False,False,False,clean
535,15,0.11493507,0.7884204,0,0.0,0.0132056475,0.565778374671936,-4.6933613,0.0,False,False,False,clean
536,13,0.16236556,0.9553016,1,0.0035995967,0.011654019,0.21083882451057434,0.17821124,-0.4991026520729065,False,False,False,clean
537,10,0.10952382,0.95829594,1,0.021672398,0.017789364,-3.6716434955596924,0.26562214,0.27614957094192505,False,False,False,clean
538,12,0.1379137,0.9321645,1,0.010297567,0.015081048,-0.17196358740329742,-0.4972035,-0.586109459400177,False,False,False,clean
539,11,0.09620411,0.8789969,1,0.015288281,0.017222285,-0.5511153340339661,-2.049264,0.5082902908325195,False,False,False,clean
540,13,0.14591455,0.9228292,1,0.0085965125,0.011225343,-0.5168378353118896,-0.76971763,-0.5836122632026672,False,False,False,clean
541,19,0.09959286,0.6281491,1,0.00106427,0.016812325,-0.22577489912509918,-9.371978,0.07690487802028656,False,False,False,clean
542,11,0.09103863,0.9403791,1,0.021110998,0.016299605,-0.9254065752029419,-0.25740427,0.3629518449306488,False,False,False,clean
543,14,0.13325784,0.9072907,1,0.008713413,0.021895587,-0.07825081050395966,-1.2233157,1.3470813035964966,False,False,False,clean
544,17,0.1474107,0.97216296,1,0.006467359,0.0070724487,-0.19120177626609802,0.67042625,-0.9694623351097107,False,False,False,clean
545,17,0.5636072,0.9107212,1,0.011369075,0.0093304515,25.289663314819336,-1.1231735,-0.39520812034606934,True,False,False,action_noise
546,14,0.1434,0.9071523,0,0.0,0.012571394,0.321918785572052,-1.227356,-0.7314655184745789,False,False,False,clean
547,19,0.095731355,0.6094498,1,0.0073475973,0.03558874,-0.41959062218666077,-9.917845,2.595489501953125,False,False,False,clean
548,17,0.13101958,0.9515368,1,0.0104643265,0.05719292,-1.1947184801101685,0.06830949,11.777153968811035,False,False,True,label_swap
549,10,0.1753554,0.94682837,1,0.013123387,0.021932304,-0.10322203487157822,-0.06913772,0.9438248872756958,False,False,False,clean
550,17,0.15777597,0.9793609,1,0.011979701,0.007831752,0.4433923661708832,0.8805468,-0.7763566374778748,False,False,False,clean
551,10,0.178875,0.2796133,7,0.69528544,0.015850008,0.08755868673324585,-19.546385,-0.03639664500951767,False,True,False,misaligned
552,19,0.09002679,0.65003866,1,0.009802198,0.018060565,-0.7059130668640137,-8.732981,0.2443382889032364,False,False,False,clean
553,15,0.08968006,0.7860149,1,0.0031092751,0.014960647,-0.8599536418914795,-4.7635813,0.4431188702583313,False,False,False,clean
554,14,0.13269685,0.9277832,1,0.004858009,0.026986778,-0.10038501769304276,-0.62510175,2.482008218765259,False,False,False,clean
555,14,0.12170604,0.59354174,7,0.31121877,0.019022942,-0.5340390205383301,-10.382231,0.7067117691040039,False,True,False,misaligned
556,14,0.16388248,0.9332706,1,0.0047207423,0.014745712,1.1300764083862305,-0.46491486,-0.24676714837551117,False,False,False,clean
557,17,0.14447066,0.97454554,1,0.007299358,0.011610746,-0.3712005317211151,0.7399781,0.18471543490886688,False,False,False,clean
558,17,0.686737,0.83396465,0,0.0,0.0111166835,32.828060150146484,-3.3638394,0.05906558781862259,True,False,False,action_noise
559,12,0.12415032,0.9398681,1,0.007968567,0.028696656,-1.4854931831359863,-0.27232102,1.6514050960540771,False,False,False,clean
560,12,0.1545856,0.9178095,1,0.017268712,0.016028762,1.4191443920135498,-0.91625273,-0.4303673505783081,False,False,False,clean
561,19,0.11363529,0.55556333,5,0.1398972,0.025681078,0.47903984785079956,-11.490891,1.2665199041366577,False,True,False,misaligned
562,13,0.16659534,0.55780065,7,0.38736895,0.021391392,0.3979347348213196,-11.42558,1.4205302000045776,False,True,False,misaligned
563,10,0.15027879,0.9085262,1,0.0281663,0.023394942,-1.4625076055526733,-1.1872497,1.179543375968933,False,False,False,clean
564,13,0.1354329,0.96913326,1,0.011745026,0.010331929,-0.9804725646972656,0.58198357,-0.7597405910491943,False,False,False,clean
565,17,0.16071428,0.9757949,1,0.012401591,0.013305426,0.6232852935791016,0.77644956,0.6157054901123047,False,False,False,clean
566,19,0.082968205,0.51026005,0,0.0,0.01574111,-1.060196042060852,-12.813378,-0.06678307801485062,False,False,False,clean
567,16,0.62089944,0.7407776,1,0.009478213,0.015910387,23.866695404052734,-6.084142,0.7761424779891968,True,False,False,action_noise
568,10,0.17612123,0.93541545,1,0.003425114,0.013215065,-0.061709966510534286,-0.40230203,-0.4610433876514435,False,False,False,clean
569,16,0.13550788,0.7225879,1,0.0039835675,0.0115276575,0.9489614963531494,-6.6151342,-0.14074386656284332,False,False,False,clean
570,12,0.15999271,0.97479826,1,0.0064059338,0.05464703,1.9351801872253418,0.7473555,5.915946960449219,False,False,True,label_swap
571,11,0.121624425,0.92506963,1,0.02717118,0.014496684,1.2908433675765991,-0.70431566,0.07895972579717636,False,False,False,clean
572,18,0.09615227,0.871187,1,0.0027393708,0.040280163,-3.345618724822998,-2.2772505,5.010950088500977,False,False,True,label_swap
573,18,0.17113422,0.9568502,1,0.025210233,0.016874611,0.8216636776924133,0.22341742,0.46428796648979187,False,False,False,clean
574,14,0.13107486,0.9652631,1,0.006849861,0.012503922,-0.16438238322734833,0.46900725,-0.7465065121650696,False,False,False,clean
575,16,0.62893975,0.76774836,0,0.0,0.013540208,24.246318817138672,-5.296816,0.2802906334400177,True,False,False,action_noise
576,12,0.13635506,0.6383528,7,0.3150748,0.011422098,-0.32071539759635925,-9.074112,-1.187401294708252,False,True,False,misaligned
577,19,0.10517857,0.6649935,1,0.00084562635,0.013161778,0.05458216369152069,-8.29642,-0.4127630889415741,False,False,False,clean
578,16,0.12067291,0.90196687,1,0.017285686,0.013037801,0.24852921068668365,-1.3787282,0.17518477141857147,False,False,False,clean
579,11,0.10869706,0.8606988,1,0.01299734,0.023130894,0.35412493348121643,-2.5834193,1.4390010833740234,False,False,False,clean
580,17,0.15539245,0.97639066,1,0.012452396,0.014651656,0.2974660396575928,0.7938406,0.9580782055854797,False,False,False,clean
581,13,0.17367856,0.95085007,1,0.011105893,0.011190534,0.7112467288970947,0.048263296,-0.590474545955658,False,False,False,clean
582,10,0.17836607,0.9611766,1,0.020220378,0.009154081,0.05997174605727196,0.34971315,-1.1155105829238892,False,False,False,clean
583,11,0.098715395,0.94355226,1,0.009091848,0.018353343,-0.3691473603248596,-0.16477345,0.6864519715309143,False,False,False,clean
584,14,0.07916475,0.78180647,1,0.0027860664,0.05794543,-2.212549924850464,-4.8864336,9.38330364227295,False,False,True,label_swap
585,19,0.081535704,0.4723237,2,0.011139856,0.018277943,-1.1320958137512207,-13.920811,0.2734964191913605,False,False,False,clean
586,11,0.098918065,0.8476384,1,0.021897413,0.0103468895,-0.35446181893348694,-2.9646764,-0.5747066140174866,False,False,False,clean
587,13,0.16977629,0.9677859,1,0.014579687,0.014185727,0.538637638092041,0.54265153,0.0,False,False,False,clean
588,14,0.17252329,0.9026689,1,0.005685428,0.016209722,1.4710086584091187,-1.3582348,0.07958944886922836,False,False,False,clean
589,15,0.07470117,0.83168656,0,0.0,0.008396745,-1.7055635452270508,-3.430341,-1.2141975164413452,False,False,False,clean
590,18,0.1420238,0.5731046,7,0.40262365,0.010864735,-0.7962100505828857,-10.978828,-0.7031648755073547,False,True,False,misaligned
591,14,0.10606306,0.73181766,6,0.20436841,0.02915299,-1.1512490510940552,-6.3457,2.9648995399475098,False,True,False,misaligned
