stage,global_step,epoch,loss,loss_pred,loss_reg,emb_std,act_emb_std,pred_emb_std
train,3723,0,0.3643811047077179,0.05969361588358879,3.390625,0.9892892241477966,1.0006192922592163,0.950694739818573
train,3724,0,0.35082101821899414,0.053946007043123245,3.296875,0.9908578395843506,0.9974538683891296,0.9547461867332458
train,3725,0,0.3271719813346863,0.05178137123584747,3.0625,0.9831615686416626,1.003831386566162,0.956791341304779
train,3726,0,0.3539038598537445,0.058981988579034805,3.28125,0.9760638475418091,1.0058724880218506,0.9405357241630554
train,3727,0,0.3594687283039093,0.058687467128038406,3.34375,0.9914284348487854,1.0081472396850586,0.9495957493782043
train,3728,0,0.3416520357131958,0.058448925614356995,3.15625,0.9864186644554138,1.0016100406646729,0.9489976167678833
train,3729,0,0.36208975315093994,0.06326164305210114,3.3125,0.9926870465278625,1.0064891576766968,0.9529763460159302
train,3730,0,0.32279717922210693,0.05326594039797783,3.0,0.9933945536613464,1.0003899335861206,0.9598399996757507
train,3731,0,0.35342153906822205,0.06435904651880264,3.203125,0.9878484606742859,1.0097527503967285,0.9393211603164673
train,3732,0,0.3419637978076935,0.04704192653298378,3.28125,0.9864515066146851,1.0094084739685059,0.9606685042381287
train,3733,0,0.34952470660209656,0.05264969542622566,3.296875,0.9848672151565552,1.0069218873977661,0.9645914435386658
train,3734,0,0.34622418880462646,0.059114813804626465,3.1875,0.981341540813446,1.0074204206466675,0.9593225717544556
train,3735,0,0.3328361511230469,0.05158613994717598,3.125,0.9884226322174072,1.0027605295181274,0.960195004940033
train,3736,0,0.3723551332950592,0.0676676332950592,3.390625,0.985725998878479,1.006450891494751,0.9575120210647583
train,3737,0,0.35749828815460205,0.05476391687989235,3.359375,0.985802173614502,1.008230209350586,0.9478840231895447
train,3738,0,0.3433033525943756,0.054240863770246506,3.21875,0.9805910587310791,0.9953509569168091,0.957530677318573
train,3739,0,0.3436378240585327,0.06043468788266182,3.15625,0.9699282646179199,1.0063928365707397,0.9442828297615051
train,3740,0,0.3464011549949646,0.057338647544384,3.203125,0.9844098687171936,0.995555579662323,0.9384328722953796
train,3741,0,0.3408074378967285,0.05174494534730911,3.21875,0.9853199124336243,1.0001673698425293,0.9503673911094666
train,3742,0,0.36996346712112427,0.05941659212112427,3.453125,0.9872294068336487,0.998441755771637,0.9402117133140564
train,3743,0,0.34897124767303467,0.05404936149716377,3.28125,0.9865487217903137,0.9970723390579224,0.9464161396026611
train,3744,0,0.3590831458568573,0.0719737783074379,3.1875,0.9724693894386292,1.007275104522705,0.9394553303718567
train,3745,0,0.3598131537437439,0.051219392567873,3.421875,0.9849545955657959,0.9918810725212097,0.9455950856208801
train,3746,0,0.33829280734062195,0.05704280361533165,3.125,0.9781649112701416,1.0026586055755615,0.9375960826873779
train,3747,0,0.38122570514678955,0.06677259504795074,3.484375,0.9817752242088318,1.001774787902832,0.9461302161216736
train,3748,0,0.3337037265300751,0.05440685525536537,3.09375,0.9861135482788086,1.0099302530288696,0.9469103217124939
train,3749,0,0.34819382429122925,0.05522506311535835,3.265625,0.9879868626594543,0.9993681907653809,0.9523621201515198
train,3750,0,0.33007487654685974,0.05077799782156944,3.09375,0.9905399084091187,1.0095568895339966,0.9625069499015808
train,3751,0,0.35053110122680664,0.04974985122680664,3.34375,0.9889762997627258,1.0109736919403076,0.9513112902641296
train,3752,0,0.3571944236755371,0.0544600635766983,3.359375,0.9915666580200195,1.0063307285308838,0.9427711963653564
train,3753,0,0.37724336981773376,0.06279023736715317,3.484375,0.9961073994636536,1.0012636184692383,0.9442424178123474
train,3754,0,0.33926770091056824,0.056064579635858536,3.140625,0.9832605123519897,0.9921604990959167,0.9522954225540161
train,3755,0,0.3485044836997986,0.05553572252392769,3.265625,0.9887613654136658,1.017164945602417,0.9398620128631592
train,3756,0,0.3456462025642395,0.058536820113658905,3.1875,0.9924832582473755,0.9933387637138367,0.9495394229888916
train,3757,0,0.328140527009964,0.050796765834093094,3.078125,0.9924201965332031,0.9964353442192078,0.9560909867286682
train,3758,0,0.3446219861507416,0.06337199360132217,3.125,0.9887231588363647,1.0000056028366089,0.9402800798416138
train,3759,0,0.3331926167011261,0.0480363555252552,3.171875,0.9835281372070312,0.9978640079498291,0.952191174030304
train,3760,0,0.36085712909698486,0.06202900409698486,3.3125,0.9822129607200623,1.0022079944610596,0.944844663143158
train,3761,0,0.356678307056427,0.0578501895070076,3.3125,0.9907599091529846,0.9989336133003235,0.9483181834220886
train,3762,0,0.36646193265914917,0.05786817520856857,3.4375,0.9859775304794312,1.0006495714187622,0.9539200663566589
train,3763,0,0.3498104214668274,0.0509822852909565,3.328125,0.9790218472480774,1.0058916807174683,0.9555040597915649
train,3764,0,0.34056714177131653,0.055410902947187424,3.171875,0.9880411624908447,0.9980612397193909,0.9514356255531311
train,3765,0,0.3438006043434143,0.0508318655192852,3.265625,0.9786534309387207,1.0079832077026367,0.9442098736763
train,3766,0,0.3403996527194977,0.05133715644478798,3.21875,0.9842976927757263,1.0028690099716187,0.9416481256484985
train,3767,0,0.3574073910713196,0.052719905972480774,3.375,0.9808449745178223,1.0049933195114136,0.9505354762077332
train,3768,0,0.35441362857818604,0.05558551847934723,3.3125,0.9895954728126526,1.0044101476669312,0.9596935510635376
train,3769,0,0.34043699502944946,0.051374487578868866,3.21875,0.9821674227714539,0.9983102679252625,0.9485395550727844
train,3770,0,0.33695000410079956,0.05570001155138016,3.125,0.9908118844032288,0.9985713958740234,0.9644039273262024
train,3771,0,0.3546542227268219,0.0597323440015316,3.28125,0.9926771521568298,1.0040544271469116,0.9466077089309692
train,3772,0,0.35631513595581055,0.04772137477993965,3.421875,0.9940796494483948,1.0084302425384521,0.9646372199058533
train,3773,0,0.3410571813583374,0.050041571259498596,3.234375,0.9976529479026794,1.0034900903701782,0.9535636901855469
train,3774,0,0.37603071331977844,0.061577584594488144,3.484375,0.9896730780601501,1.0135564804077148,0.9454779624938965
train,3775,0,0.36547404527664185,0.05883340910077095,3.40625,0.9785820841789246,1.0104378461837769,0.9444261789321899
train,3776,0,0.3621600866317749,0.0574725940823555,3.375,0.974192202091217,0.9964467287063599,0.9660773277282715
train,3777,0,0.3615109324455261,0.05291718989610672,3.4375,0.9861779808998108,1.0019608736038208,0.9573840498924255
train,3778,0,0.3555370271205902,0.060615140944719315,3.28125,0.9788801670074463,0.9999994039535522,0.9381273984909058
train,3779,0,0.3438391387462616,0.0567297525703907,3.1875,0.984419584274292,0.9965078830718994,0.9546764492988586
train,3780,0,0.3529832065105438,0.05024882033467293,3.359375,0.9879207611083984,1.009144902229309,0.9603095650672913
train,3781,0,0.3358612060546875,0.0487518310546875,3.1875,0.9878928065299988,1.0105913877487183,0.9548940062522888
train,3782,0,0.3495829403400421,0.05466106906533241,3.28125,0.999575138092041,0.9971863627433777,0.9607294797897339
train,3783,0,0.31334713101387024,0.04381588473916054,3.0,0.9873790740966797,1.0036450624465942,0.9523150324821472
train,3784,0,0.3406675457954407,0.051605045795440674,3.21875,0.9888387322425842,0.9979221224784851,0.961924135684967
train,3785,0,0.3612394332885742,0.05655193328857422,3.375,0.9822251796722412,1.002830147743225,0.9426317811012268
train,3786,0,0.3614761233329773,0.0528823658823967,3.4375,0.9902141094207764,0.992862343788147,0.9534800052642822
train,3787,0,0.3410664200782776,0.04809766635298729,3.25,0.986754298210144,1.0067675113677979,0.9469398260116577
train,3788,0,0.34521719813346863,0.056154701858758926,3.21875,0.9859967231750488,1.001145362854004,0.955339252948761
train,3789,0,0.35523080825805664,0.05054329335689545,3.390625,0.984315812587738,1.006993055343628,0.9590726494789124
train,3790,0,0.33993521332740784,0.045013345777988434,3.28125,0.9958730340003967,0.9999208450317383,0.9599912166595459
train,3791,0,0.3425842523574829,0.05156862735748291,3.234375,0.9931352138519287,1.0136170387268066,0.9523422122001648
train,3792,0,0.350836843252182,0.057868096977472305,3.25,0.9879741668701172,1.0006896257400513,0.9583807587623596
train,3793,0,0.38399994373321533,0.08907806128263474,3.28125,0.9926939010620117,0.9904153347015381,0.9359328746795654
train,3794,0,0.3413291871547699,0.04836044833064079,3.25,0.9813833236694336,1.0019323825836182,0.9586517810821533
train,3795,0,0.3478633165359497,0.05489455536007881,3.265625,0.9759500622749329,0.9962092041969299,0.9503720998764038
train,3796,0,0.3482621908187866,0.059199679642915726,3.203125,0.9833548665046692,0.9977593421936035,0.9588214159011841
train,3797,0,0.35401490330696106,0.05128053203225136,3.359375,0.9875290989875793,1.0075403451919556,0.9550730586051941
train,3798,0,0.36538073420524597,0.05874012038111687,3.40625,0.9947400689125061,1.007582426071167,0.9527327418327332
train,3799,0,0.3431607782840729,0.04628577083349228,3.296875,0.9847149848937988,1.005729079246521,0.9558442234992981
train,3800,0,0.3759181499481201,0.06732440739870071,3.4375,0.9927804470062256,0.9934764504432678,0.9451625943183899
train,3801,0,0.34122133255004883,0.05215882137417793,3.203125,0.9876862168312073,1.0044196844100952,0.9533834457397461
train,3802,0,0.35078170895576477,0.05195358023047447,3.3125,0.9765416383743286,0.996523380279541,0.9486470818519592
train,3803,0,0.3444523811340332,0.06124924495816231,3.140625,0.9910409450531006,0.9940708875656128,0.9388052225112915
train,3804,0,0.3493865430355072,0.054464660584926605,3.28125,0.9864020943641663,1.0024479627609253,0.9468702673912048
train,3805,0,0.3458605408668518,0.04898552969098091,3.296875,0.9849554896354675,0.9998075366020203,0.9509732127189636
train,3806,0,0.3308744430541992,0.05157756805419922,3.09375,0.9846971035003662,1.0077879428863525,0.952390730381012
train,3807,0,0.32245180010795593,0.05292056128382683,3.0,0.9978885650634766,1.0068161487579346,0.9611453413963318
train,3808,0,0.3476976752281189,0.048869550228118896,3.328125,0.9913288354873657,1.0130159854888916,0.9567222595214844
train,3809,0,0.3258873522281647,0.050496719777584076,3.0625,0.9932407140731812,1.0056601762771606,0.9549542665481567
train,3810,0,0.3414989411830902,0.052436430007219315,3.21875,0.9928736090660095,1.009534478187561,0.9543155431747437
train,3811,0,0.33299124240875244,0.049788106232881546,3.15625,0.989267885684967,1.0020498037338257,0.9597852230072021
train,3812,0,0.3336818814277649,0.046572495251894,3.1875,0.9828506112098694,1.0068868398666382,0.9600989818572998
train,3813,0,0.3360208570957184,0.046958353370428085,3.203125,0.9892249703407288,1.004407525062561,0.9745520949363708
train,3814,0,0.3464970588684082,0.0496220588684082,3.296875,0.9933246970176697,0.9987874031066895,0.9577625393867493
train,3815,0,0.34220314025878906,0.04923439025878906,3.25,0.9877678751945496,0.9902482032775879,0.9564968943595886
train,3816,0,0.33593830466270447,0.04492269083857536,3.234375,0.9760481119155884,0.9963265657424927,0.9593695402145386
train,3817,0,0.350292444229126,0.06122995913028717,3.21875,0.9963222742080688,0.991218626499176,0.9397286176681519
train,3818,0,0.360370934009552,0.0556834414601326,3.375,0.9815038442611694,0.9904168248176575,0.9370371103286743
train,3819,0,0.3606334626674652,0.059852223843336105,3.34375,0.9800606369972229,1.0078595876693726,0.9549590349197388
train,3820,0,0.3272062838077545,0.047909412533044815,3.109375,0.9850665926933289,1.00600266456604,0.9641455411911011
train,3821,0,0.3339810371398926,0.05663730204105377,3.078125,0.993029773235321,1.0015124082565308,0.9625335335731506
train,3822,0,0.34275543689727783,0.05369292572140694,3.203125,0.9869738817214966,0.9968678951263428,0.9522066712379456
train,3823,0,0.35965967178344727,0.04520653188228607,3.484375,0.9967449307441711,1.0014954805374146,0.957789421081543
train,3824,0,0.36485376954078674,0.06016627326607704,3.375,0.9931816458702087,1.002442717552185,0.9376824498176575
train,3825,0,0.343039333820343,0.04811747372150421,3.28125,0.9884540438652039,1.0003141164779663,0.9558577537536621
train,3826,0,0.3249748945236206,0.0437249019742012,3.125,0.9872469902038574,1.0045890808105469,0.95931476354599
train,3827,0,0.3318214416503906,0.04861831292510033,3.140625,0.979604184627533,1.008467435836792,0.9583413600921631
train,3828,0,0.3513786196708679,0.05645675212144852,3.28125,0.9889851808547974,1.0034292936325073,0.941423237323761
train,3829,0,0.33346956968307495,0.05221956595778465,3.125,0.9860686659812927,1.0084811449050903,0.9460839629173279
train,3830,0,0.32507550716400146,0.04773177206516266,3.078125,0.983873724937439,1.0098074674606323,0.9462566375732422
train,3831,0,0.3478200137615204,0.054851267486810684,3.265625,0.9865164756774902,1.0052870512008667,0.9579344391822815
train,3832,0,0.3416424095630646,0.058439288288354874,3.15625,0.9932315945625305,1.0034486055374146,0.948651134967804
train,3833,0,0.34085163474082947,0.04592977091670036,3.28125,0.9874352216720581,1.0099776983261108,0.9557211399078369
train,3834,0,0.3491109013557434,0.05028276890516281,3.328125,0.9927941560745239,1.0039142370224,0.9630327224731445
train,3835,0,0.3153608441352844,0.05168898403644562,2.9375,0.9843820929527283,0.995901346206665,0.9405229687690735
train,3836,0,0.32705098390579224,0.04775410518050194,3.109375,0.9880818724632263,1.0013173818588257,0.9582825899124146
train,3837,0,0.3439129590988159,0.05485045909881592,3.203125,0.9873392581939697,0.9969881772994995,0.9469309449195862
train,3838,0,0.3404615521430969,0.04944594204425812,3.234375,0.9804011583328247,1.0052324533462524,0.9559647440910339
train,3839,0,0.3422092795372009,0.05119364708662033,3.234375,0.9733613133430481,1.008629322052002,0.9502277970314026
train,3840,0,0.3661805987358093,0.05172747001051903,3.484375,0.9759663343429565,1.0000584125518799,0.9510324597358704
train,3841,0,0.3362678587436676,0.05501784756779671,3.125,0.9898213148117065,0.997495710849762,0.9528114795684814
train,3842,0,0.3365103006362915,0.0513540580868721,3.171875,0.9843072891235352,1.0010390281677246,0.9501715898513794
train,3843,0,0.35048267245292664,0.05751393362879753,3.25,0.9876622557640076,1.0011199712753296,0.9507718682289124
train,3844,0,0.32148730754852295,0.05390918254852295,2.96875,0.9909703135490417,0.994407057762146,0.9581061005592346
train,3845,0,0.3472452759742737,0.05622965097427368,3.234375,0.9931009411811829,1.0067795515060425,0.9501530528068542
train,3846,0,0.329802930355072,0.046599797904491425,3.140625,0.990589439868927,0.9931053519248962,0.9529987573623657
train,3847,0,0.3521404564380646,0.04745296388864517,3.375,0.9897390604019165,1.0097010135650635,0.9571051597595215
train,3848,0,0.3470207154750824,0.054051969200372696,3.265625,0.9859508872032166,1.0059363842010498,0.9555559158325195
train,3849,0,0.3454708456993103,0.05250208452343941,3.265625,0.9823012948036194,0.9999254941940308,0.9675989151000977
train,3850,0,0.3471260070800781,0.05806351453065872,3.21875,0.984248697757721,0.9979478120803833,0.9540396332740784
train,3851,0,0.35028350353240967,0.05340849608182907,3.296875,0.9731011986732483,1.0166819095611572,0.958635151386261
train,3852,0,0.36512118577957153,0.060433678328990936,3.390625,0.9848682880401611,1.0075187683105469,0.9473677277565002
train,3853,0,0.3570021688938141,0.04840841144323349,3.4375,0.9860437512397766,1.0036600828170776,0.9496313333511353
train,3854,0,0.35659947991371155,0.05777135118842125,3.328125,0.9820306301116943,1.0076314210891724,0.9516381025314331
train,3855,0,0.38029995560646057,0.06389371305704117,3.515625,0.9920451045036316,1.00035560131073,0.9397270679473877
train,3856,0,0.3615422546863556,0.06271412968635559,3.3125,0.9938977360725403,0.999805748462677,0.935831606388092
train,3857,0,0.33986374735832214,0.05080125853419304,3.21875,0.9951348900794983,0.999845027923584,0.9482249617576599
train,3858,0,0.38490819931030273,0.06068945676088333,3.59375,1.0018960237503052,0.9929230809211731,0.9423871636390686
train,3859,0,0.34284594655036926,0.05573658272624016,3.1875,0.9902281761169434,1.00032639503479,0.9449350237846375
train,3860,0,0.3502095639705658,0.0494283027946949,3.34375,0.9922034740447998,1.0018596649169922,0.9558933973312378
train,3861,0,0.35346341133117676,0.05268216133117676,3.34375,0.9877263307571411,1.004949688911438,0.9578179717063904
train,3862,0,0.3625914752483368,0.06571647524833679,3.296875,0.980719804763794,1.0133357048034668,0.9523420929908752
train,3863,0,0.3578009605407715,0.058972835540771484,3.3125,0.997951865196228,0.9989856481552124,0.9647830724716187
train,3864,0,0.3591960370540619,0.056461650878190994,3.359375,0.9980934262275696,1.0072444677352905,0.9623010158538818
train,3865,0,0.35781624913215637,0.06680061668157578,3.234375,0.9829515814781189,1.0037174224853516,0.9494640231132507
train,3866,0,0.3537069261074066,0.060738179832696915,3.265625,0.9831390380859375,0.9934465289115906,0.9462297558784485
train,3867,0,0.35177648067474365,0.05685459449887276,3.28125,0.9781482815742493,0.9999276995658875,0.9433521628379822
train,3868,0,0.3497050404548645,0.0586894229054451,3.234375,0.986603856086731,1.01091468334198,0.955039918422699
train,3869,0,0.34289443492889404,0.05383193865418434,3.21875,0.9825594425201416,1.0082353353500366,0.9387862086296082
train,3870,0,0.3308904767036438,0.0515935905277729,3.109375,0.9896776676177979,1.0036542415618896,0.9519418478012085
train,3871,0,0.3287840485572815,0.04753406345844269,3.125,0.9949095845222473,1.0111216306686401,0.9523696899414062
train,3872,0,0.3624321520328522,0.05383840575814247,3.4375,0.999603807926178,1.0136287212371826,0.9454768896102905
train,3873,0,0.34523069858551025,0.05421506613492966,3.234375,0.9958803653717041,1.0016987323760986,0.9490067362785339
train,3874,0,0.330023854970932,0.05072697997093201,3.109375,0.9818340539932251,1.0170609951019287,0.9490766525268555
train,3875,0,0.34166160225868225,0.05259910598397255,3.21875,0.9903615713119507,1.0062958002090454,0.9522435665130615
train,3876,0,0.33736637234687805,0.050256986171007156,3.1875,0.9924558401107788,1.0032137632369995,0.9644290804862976
train,3877,0,0.35612985491752625,0.061207983642816544,3.28125,0.997525155544281,1.0057525634765625,0.9599888324737549
train,3878,0,0.32485130429267883,0.05141381546854973,3.046875,0.9887475371360779,1.003149151802063,0.9548038840293884
train,3879,0,0.34176650643348694,0.04879775270819664,3.25,0.9985273480415344,1.0067832469940186,0.9657416343688965
train,3880,0,0.32860344648361206,0.047353457659482956,3.125,0.9925298690795898,0.995890736579895,0.9589956998825073
train,3881,0,0.3229310214519501,0.04949352145195007,3.03125,0.9870986938476562,1.0026471614837646,0.9551912546157837
train,3882,0,0.3456186354160309,0.060462381690740585,3.171875,0.9843084812164307,1.0024385452270508,0.9413878321647644
train,3883,0,0.33557748794555664,0.056280601769685745,3.109375,0.9891577363014221,1.0075775384902954,0.9537492990493774
train,3884,0,0.33904001116752625,0.055836889892816544,3.15625,0.9875158071517944,1.004995346069336,0.9438003301620483
train,3885,0,0.331805944442749,0.04860281944274902,3.15625,0.9792284369468689,1.0155048370361328,0.9600784778594971
train,3886,0,0.35069379210472107,0.05967816337943077,3.234375,0.9843019843101501,1.0020208358764648,0.9522989988327026
train,3887,0,0.3322667181491852,0.05492297559976578,3.078125,0.9989496469497681,1.0071030855178833,0.9507308006286621
train,3888,0,0.36603644490242004,0.06330207735300064,3.359375,0.9919379353523254,1.0048258304595947,0.954157292842865
train,3889,0,0.3345511853694916,0.05525429919362068,3.109375,1.0039077997207642,0.9911691546440125,0.9662227034568787
train,3890,0,0.32348862290382385,0.05005111172795296,3.03125,1.0000075101852417,1.009151816368103,0.9540705680847168
train,3891,0,0.32700100541114807,0.05161038786172867,3.0625,0.991213858127594,1.0051507949829102,0.9560522437095642
train,3892,0,0.3268054127693176,0.053367916494607925,3.046875,0.9958456754684448,1.0124528408050537,0.9589779376983643
train,3893,0,0.3385409712791443,0.05924408882856369,3.109375,0.9967642426490784,1.0080773830413818,0.9600568413734436
train,3894,0,0.3436514437198639,0.052635807543992996,3.234375,0.9845213294029236,1.0035995244979858,0.959370493888855
train,3895,0,0.3484642505645752,0.055495500564575195,3.265625,0.9840439558029175,1.0025410652160645,0.951520562171936
train,3896,0,0.3362799882888794,0.04917062819004059,3.1875,0.9883662462234497,1.0053074359893799,0.9608674049377441
train,3897,0,0.3262491822242737,0.046952322125434875,3.09375,0.9887226223945618,1.017937183380127,0.9631454944610596
train,3898,0,0.34226295351982117,0.05124733969569206,3.234375,0.9903892278671265,1.0086987018585205,0.9687432646751404
train,3899,0,0.3508131802082062,0.05198504775762558,3.3125,0.9898545742034912,1.0047597885131836,0.9648293852806091
train,3900,0,0.3403344750404358,0.05127197131514549,3.21875,0.9956832528114319,1.0148159265518188,0.9637410044670105
train,3901,0,0.34265586733818054,0.06140585616230965,3.125,0.9971047043800354,1.0020488500595093,0.9630606770515442
train,3902,0,0.3516266942024231,0.0567048080265522,3.28125,0.9950121641159058,1.001952886581421,0.9587202072143555
train,3903,0,0.3365405201911926,0.05333738401532173,3.140625,0.9810659885406494,1.0036413669586182,0.9566430449485779
train,3904,0,0.3503199815750122,0.05149185657501221,3.328125,0.9870336651802063,1.002259373664856,0.9427456855773926
train,3905,0,0.34621942043304443,0.05520381033420563,3.234375,0.9879080653190613,0.9999418258666992,0.9543610215187073
train,3906,0,0.33472323417663574,0.045660726726055145,3.203125,0.9949644804000854,1.0051054954528809,0.9594635963439941
train,3907,0,0.32821518182754517,0.041105810552835464,3.1875,0.9889216423034668,1.0084837675094604,0.9654136896133423
train,3908,0,0.34265613555908203,0.05164051800966263,3.234375,0.991378128528595,1.001753568649292,0.9548494815826416
train,3909,0,0.33350202441215515,0.05420514568686485,3.109375,0.9883560538291931,0.996131181716919,0.9505763649940491
train,3910,0,0.3548987805843353,0.061930034309625626,3.25,0.9917219281196594,1.0033066272735596,0.937503457069397
train,3911,0,0.32214799523353577,0.042851123958826065,3.109375,0.9935383796691895,1.006085753440857,0.9649183750152588
train,3912,0,0.34351763129234314,0.050548892468214035,3.25,0.9938578009605408,1.0080175399780273,0.9623269438743591
train,3913,0,0.36480867862701416,0.05816805362701416,3.40625,0.9998371005058289,0.9976052045822144,0.9466379284858704
train,3914,0,0.3355284333229065,0.04646594822406769,3.21875,0.9896643161773682,1.0106663703918457,0.9547220468521118
train,3915,0,0.3297208845615387,0.04651777073740959,3.15625,0.9885153770446777,0.9938866496086121,0.9527273178100586
train,3916,0,0.35532552003860474,0.05063803493976593,3.390625,0.9889315962791443,0.9986618161201477,0.9562501907348633
train,3917,0,0.32378676533699036,0.05230240151286125,3.015625,0.9969825148582458,1.0070713758468628,0.9448174238204956
train,3918,0,0.35186371207237244,0.058894965797662735,3.265625,1.0019491910934448,1.0005757808685303,0.9628493785858154
train,3919,0,0.3335671126842499,0.052317116409540176,3.125,1.0002812147140503,1.0079542398452759,0.9636141657829285
train,3920,0,0.33828750252723694,0.05117811635136604,3.1875,0.9932597875595093,1.000448226928711,0.9636229276657104
train,3921,0,0.36465147137641907,0.05215146392583847,3.46875,0.9882732033729553,1.004219889640808,0.9589353203773499
train,3922,0,0.3316015601158142,0.05230467766523361,3.109375,0.9862831234931946,1.0040961503982544,0.9617376327514648
train,3923,0,0.36203330755233765,0.06320517510175705,3.3125,0.986102819442749,1.0052355527877808,0.9477189183235168
train,3924,0,0.33416491746902466,0.05096178874373436,3.15625,0.9875596761703491,1.0047529935836792,0.9447579979896545
train,3925,0,0.3598560392856598,0.061027925461530685,3.3125,0.9897871613502502,1.0035532712936401,0.9490253329277039
train,3926,0,0.34769585728645325,0.054727111011743546,3.265625,0.990612268447876,1.0090758800506592,0.94354248046875
train,3927,0,0.31607142090797424,0.05044643208384514,2.953125,0.9977953433990479,1.0072780847549438,0.9476985335350037
train,3928,0,0.34654226899147034,0.04771414026618004,3.3125,0.9923639893531799,1.0078879594802856,0.9487758278846741
train,3929,0,0.3471784293651581,0.058115918189287186,3.21875,0.9793685078620911,1.0066295862197876,0.9434648752212524
train,3930,0,0.350704550743103,0.05382953956723213,3.296875,0.9689846038818359,1.0164105892181396,0.947522759437561
train,3931,0,0.319089412689209,0.06127692759037018,2.875,0.9829990863800049,1.009465217590332,0.9525046348571777
train,3932,0,0.3248398005962372,0.05140230432152748,3.03125,0.9917973279953003,0.9971098303794861,0.9531720280647278
train,3933,0,0.3262258768081665,0.0625540018081665,2.921875,0.9931616187095642,0.9980793595314026,0.9515295624732971
train,3934,0,0.3307885527610779,0.045632295310497284,3.171875,0.9923519492149353,1.0078251361846924,0.9471697211265564
train,3935,0,0.3289985656738281,0.05165480449795723,3.078125,0.9862899780273438,1.0081872940063477,0.9610564708709717
train,3936,0,0.31875282526016235,0.04922156780958176,3.0,0.9817354083061218,1.001015305519104,0.9517598748207092
train,3937,0,0.34801971912384033,0.055050984025001526,3.25,0.9837886691093445,1.0010240077972412,0.9435511231422424
train,3938,0,0.32428282499313354,0.04889218881726265,3.0625,0.9901013970375061,1.0100648403167725,0.9654948115348816
train,3939,0,0.3333289623260498,0.0481727197766304,3.171875,0.9953997731208801,1.0060101747512817,0.953668475151062
train,3940,0,0.344686359167099,0.057576972991228104,3.1875,0.9927036166191101,1.006931185722351,0.9581505656242371
train,3941,0,0.3572337031364441,0.050593066960573196,3.40625,0.9923574328422546,1.0059348344802856,0.958378255367279
train,3942,0,0.35045531392097473,0.05748657509684563,3.265625,0.9950104355812073,1.0069143772125244,0.9422081112861633
train,3943,0,0.3246493935585022,0.0473056323826313,3.078125,0.9932878017425537,1.0061733722686768,0.9626843929290771
train,3944,0,0.3230854868888855,0.0496479794383049,3.046875,0.9868079423904419,1.00845205783844,0.9443621039390564
train,3945,0,0.33725830912590027,0.05210205540060997,3.171875,0.9948747158050537,1.0078591108322144,0.9562234282493591
train,3946,0,0.34789082407951355,0.05296895653009415,3.28125,0.9892567992210388,0.997063159942627,0.9403660297393799
train,3947,0,0.3454073965549469,0.060251135379076004,3.171875,0.9918999075889587,1.0048980712890625,0.9458643198013306
train,3948,0,0.3427022099494934,0.05363969877362251,3.203125,0.9879375100135803,1.0004030466079712,0.9566630125045776
train,3949,0,0.32703226804733276,0.04773538559675217,3.09375,0.9938904047012329,1.0085526704788208,0.9567077159881592
train,3950,0,0.31952670216560364,0.051948584616184235,2.96875,0.9927101731300354,1.0087827444076538,0.9601940512657166
train,3951,0,0.35356172919273376,0.048874225467443466,3.390625,0.9958176016807556,1.006280541419983,0.965377926826477
train,3952,0,0.31890156865119934,0.04546406865119934,3.03125,0.9923499226570129,1.0042046308517456,0.9640378952026367
train,3953,0,0.33182579278945923,0.05448203533887863,3.078125,0.9878859519958496,1.0038321018218994,0.9565297365188599
train,3954,0,0.32593363523483276,0.04273049905896187,3.140625,0.9891622066497803,1.0055829286575317,0.9679934978485107
train,3955,0,0.3329135775566101,0.05361669510602951,3.109375,0.9890764355659485,1.0087028741836548,0.9504434466362
train,3956,0,0.34428471326828003,0.047409720718860626,3.296875,0.9928580522537231,1.0072084665298462,0.9608628749847412
train,3957,0,0.3231890797615051,0.04584531858563423,3.078125,0.9901227355003357,1.002923607826233,0.9666461944580078
train,3958,0,0.34106260538101196,0.05004698783159256,3.234375,0.9872143268585205,1.0088292360305786,0.9458526968955994
train,3959,0,0.3216063678264618,0.04816886782646179,3.046875,0.9844380021095276,1.0031615495681763,0.9581180214881897
train,3960,0,0.3454361855983734,0.05051432177424431,3.28125,0.9734718203544617,1.0159144401550293,0.9415481090545654
train,3961,0,0.34193798899650574,0.05092236027121544,3.234375,0.988569438457489,1.0069596767425537,0.9636902809143066
train,3962,0,0.32782691717147827,0.048530030995607376,3.09375,0.9849452972412109,1.0025444030761719,0.9624234437942505
train,3963,0,0.3241070508956909,0.05066955089569092,3.03125,0.9819309711456299,1.0016151666641235,0.9541813135147095
train,3964,0,0.31293556094169617,0.039498064666986465,3.046875,0.974326491355896,1.0066618919372559,0.9628027677536011
train,3965,0,0.3292546272277832,0.059723369777202606,2.984375,0.9882508516311646,1.0022661685943604,0.9506358504295349
train,3966,0,0.3655568063259125,0.06672867387533188,3.3125,0.991460382938385,1.0040252208709717,0.9484207630157471
train,3967,0,0.3369518518447876,0.0635143369436264,3.03125,0.9883987307548523,1.0024610757827759,0.9428414106369019
train,3968,0,0.3370773196220398,0.057780444622039795,3.09375,0.9919201731681824,0.9949749112129211,0.9349240064620972
train,3969,0,0.3403013050556183,0.05123881250619888,3.203125,0.9806850552558899,1.0040154457092285,0.9403101801872253
